OGF_ID,FIRE_DISTURBANCE_AREA_IDENT,FIRE_TYPE_CODE,FIRE_YEAR,FIRE_GENERAL_CAUSE_CODE,FIRE_RESPONSE_OBJ_CODE,FIRE_START_DATE,FIRE_OUT_DATE,FIRE_FINAL_SIZE,LOCATION_ACCURACY,BUSINESS_EFFECTIVE_DATE,GENERAL_COMMENTS,GEOMETRY_UPDATE_DATETIME,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID,SHAPEAREA,SHAPELEN
72859103,KEN27,IFR,2011,LTG,FUL,2011/07/09 00:00:00+00,2011/08/22 00:00:00+00,41,Within 100 metres,2012/02/21 00:00:00+00,,,2012/02/21 15:31:48+00,2012/02/21 23:34:37+00,2069,0,0
72859107,HEA1,PB,2011,MIS,MON,2011/09/22 00:00:00+00,2011/10/27 00:00:00+00,420,Within 100 metres,2012/02/21 00:00:00+00,,,2012/02/21 15:32:06+00,2012/02/21 23:34:37+00,2070,0,0
72859114,FOR42,IFR,2011,LTG,MON,2011/08/28 00:00:00+00,2011/11/17 00:00:00+00,141,Within 100 metres,2012/02/21 00:00:00+00,,,2012/02/21 15:32:10+00,2012/02/21 23:34:37+00,2071,0,0
72859111,NIP66,IFR,2011,LTG,FUL,2011/07/25 00:00:00+00,2011/09/11 00:00:00+00,190,Within 100 metres,2012/02/21 00:00:00+00,,,2012/02/21 15:31:10+00,2012/02/21 23:34:37+00,2072,0,0
72859118,FOR17,IFR,2011,LTG,MON,2011/07/20 00:00:00+00,2011/11/10 00:00:00+00,71,Within 100 metres,2012/02/21 00:00:00+00,,,2012/02/21 15:31:39+00,2012/02/21 23:34:37+00,2073,0,0
72859121,SAU20,IFR,2011,REC,FUL,2011/10/08 00:00:00+00,2011/10/24 00:00:00+00,100,Within 100 metres,2012/02/21 00:00:00+00,,,2012/02/21 15:32:34+00,2012/02/21 23:34:37+00,2074,0,0
105398040,NIP24,IFR,2012,LTG,MON,2012/06/10 00:00:00+00,2012/06/28 00:00:00+00,126,Within 100 metres,,,2013/03/12 10:14:20+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4161,0,0
105398069,RED69,IFR,2012,LTG,MON,2012/07/14 00:00:00+00,2012/08/21 00:00:00+00,212,Within 100 metres,,,2013/03/12 10:14:21+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4177,0,0
105398074,SLK101,IFR,2012,LTG,MON,2012/07/29 00:00:00+00,2012/08/29 00:00:00+00,230,Within 100 metres,,,2013/03/12 10:14:21+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4193,0,0
105398103,COC9,IFR,2012,REC,FUL,2012/05/20 00:00:00+00,2012/05/30 00:00:00+00,47,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4209,0,0
105398108,KLK8,IFR,2012,REC,FUL,2012/05/20 00:00:00+00,2012/08/17 00:00:00+00,2326,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4225,0,0
105398059,RED53,IFR,2012,LTG,MON,2012/07/14 00:00:00+00,2012/09/11 00:00:00+00,18845,Within 100 metres,,,2013/03/12 10:14:21+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4241,0,0
105398064,RED61,IFR,2012,LTG,MON,2012/07/14 00:00:00+00,2012/09/11 00:00:00+00,956,Within 100 metres,,,2013/03/12 10:14:21+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4257,0,0
105398098,COC26,IFR,2012,LTG,FUL,2012/06/11 00:00:00+00,2012/06/18 00:00:00+00,140,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4289,0,0
105398049,RED103,IFR,2012,LTG,MON,2012/07/30 00:00:00+00,2012/08/21 00:00:00+00,294,Within 100 metres,,,2013/03/12 10:14:21+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4305,0,0
105398054,RED41,IFR,2012,LTG,FUL,2012/07/06 00:00:00+00,2012/08/05 00:00:00+00,302,Within 100 metres,,,2013/03/12 10:14:21+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4321,0,0
105398083,SLK73,IFR,2012,LTG,MON,2012/07/14 00:00:00+00,2012/07/22 00:00:00+00,803,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4337,0,0
105398088,SLK85,IFR,2012,LTG,FUL,2012/07/18 00:00:00+00,2012/07/29 00:00:00+00,95,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4353,0,0
105398039,NIP104,IFR,2012,LTG,MON,2012/09/03 00:00:00+00,2012/10/12 00:00:00+00,135,Within 100 metres,,,2013/03/12 10:14:20+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4369,0,0
105398044,NIP59,IFR,2012,LTG,MON,2012/07/13 00:00:00+00,2012/08/14 00:00:00+00,59,Within 100 metres,,,2013/03/12 10:14:21+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4385,0,0
105398043,NIP49,IFR,2012,LTG,MON,2012/07/15 00:00:00+00,2012/08/22 00:00:00+00,1699,Within 100 metres,,,2013/03/12 10:14:21+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4401,0,0
105398048,NIP63,IFR,2012,LTG,MON,2012/07/12 00:00:00+00,2012/08/21 00:00:00+00,50,Within 100 metres,,,2013/03/12 10:14:21+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4417,0,0
105398077,SLK26,IFR,2012,LTG,MON,2012/06/06 00:00:00+00,2012/07/05 00:00:00+00,223,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4433,0,0
105398082,SLK72,IFR,2012,LTG,MON,2012/07/11 00:00:00+00,2012/08/29 00:00:00+00,746,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4449,0,0
105398111,TIM47,IFR,2012,LTG,FUL,2012/07/23 00:00:00+00,2012/08/18 00:00:00+00,42,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4465,0,0
105398116,WAW5,IFR,2012,RWY,FUL,2012/05/13 00:00:00+00,2012/05/25 00:00:00+00,50,Within 100 metres,,,2013/03/12 10:14:23+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4481,0,0
105398038,NIP103,IFR,2012,LTG,MON,2012/09/03 00:00:00+00,2012/10/12 00:00:00+00,193,Within 100 metres,,,2013/03/12 10:14:20+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4497,0,0
105398067,RED64,IFR,2012,LTG,MON,2012/07/15 00:00:00+00,2012/09/11 00:00:00+00,247,Within 100 metres,,,2013/03/12 10:14:21+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4513,0,0
105398072,RED72,IFR,2012,LTG,MON,2012/07/07 00:00:00+00,2012/10/11 00:00:00+00,13631,Within 100 metres,,,2013/03/12 10:14:21+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4529,0,0
105398101,COC38,IFR,2012,LTG,MON,2012/07/19 00:00:00+00,2012/09/27 00:00:00+00,85,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4545,0,0
105398106,KLK11,IFR,2012,LTG,FUL,2012/05/21 00:00:00+00,2012/06/04 00:00:00+00,58,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4561,0,0
105398057,RED51,IFR,2012,LTG,MON,2012/07/14 00:00:00+00,2012/08/21 00:00:00+00,289,Within 100 metres,,,2013/03/12 10:14:21+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4577,0,0
105398062,RED59,IFR,2012,LTG,MON,2012/07/08 00:00:00+00,2012/08/21 00:00:00+00,55,Within 100 metres,,,2013/03/12 10:14:21+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4593,0,0
105398091,SLK97,IFR,2012,LTG,MON,2012/07/22 00:00:00+00,2012/08/29 00:00:00+00,785,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4609,0,0
105398096,COC10,IFR,2012,LTG,FUL,2012/05/20 00:00:00+00,2012/06/02 00:00:00+00,159,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4625,0,0
105398047,NIP62,IFR,2012,LTG,MON,2012/07/18 00:00:00+00,2012/10/22 00:00:00+00,4955,Within 100 metres,,,2013/03/12 10:14:21+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4641,0,0
105398052,RED38,IFR,2012,LTG,MON,2012/06/09 00:00:00+00,2012/08/22 00:00:00+00,782,Within 100 metres,,,2013/03/12 10:14:21+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4657,0,0
105398081,SLK71,IFR,2012,LTG,MON,2012/07/05 00:00:00+00,2012/08/11 00:00:00+00,100,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4673,0,0
105398086,SLK81,IFR,2012,LTG,MON,2012/07/16 00:00:00+00,2012/08/19 00:00:00+00,59,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4689,0,0
105398115,WAW4,IFR,2012,LTG,FUL,2012/05/08 00:00:00+00,2012/08/23 00:00:00+00,3300,Within 100 metres,,,2013/03/12 10:14:23+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4705,0,0
105398037,KEN36,IFR,2012,LTG,FUL,2012/05/15 00:00:00+00,2012/06/10 00:00:00+00,576,Within 100 metres,,,2013/03/12 10:14:20+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4721,0,0
105398042,NIP40,IFR,2012,LTG,MOD,2012/07/13 00:00:00+00,2012/08/21 00:00:00+00,80,Within 100 metres,,,2013/03/12 10:14:21+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4737,0,0
105398071,RED71,IFR,2012,LTG,MON,2012/07/02 00:00:00+00,2012/08/22 00:00:00+00,6085,Within 100 metres,,,2013/03/12 10:14:21+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4753,0,0
105398076,SLK20,IFR,2012,LTG,MOD,2012/06/05 00:00:00+00,2012/06/14 00:00:00+00,48,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4769,0,0
105398105,HEA9,IFR,2012,LTG,MOD,2012/05/21 00:00:00+00,2012/08/13 00:00:00+00,654,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4785,0,0
105398110,TIM27,IFR,2012,LTG,FUL,2012/06/26 00:00:00+00,2012/08/17 00:00:00+00,102,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4801,0,0
105398061,RED58,IFR,2012,LTG,MON,2012/07/08 00:00:00+00,2012/08/21 00:00:00+00,1884,Within 100 metres,,,2013/03/12 10:14:21+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4817,0,0
105398066,RED63,IFR,2012,LTG,MON,2012/07/13 00:00:00+00,2012/09/11 00:00:00+00,3577,Within 100 metres,,,2013/03/12 10:14:21+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4833,0,0
105398095,CHA8,IFR,2012,RWY,FUL,2012/05/14 00:00:00+00,2012/06/29 00:00:00+00,195,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4849,0,0
105398100,COC36,IFR,2012,LTG,MON,2012/07/19 00:00:00+00,2012/09/10 00:00:00+00,1700,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4865,0,0
105398051,RED34,IFR,2012,LTG,MON,2012/07/03 00:00:00+00,2012/09/11 00:00:00+00,97,Within 100 metres,,,2013/03/12 10:14:21+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4881,0,0
105398056,RED50,IFR,2012,LTG,MON,2012/07/14 00:00:00+00,2012/08/21 00:00:00+00,6956,Within 100 metres,,,2013/03/12 10:14:21+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4897,0,0
105398085,SLK79,IFR,2012,LTG,MON,2012/07/15 00:00:00+00,2012/08/22 00:00:00+00,106,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4913,0,0
105398090,SLK93,IFR,2012,LTG,MON,2012/07/24 00:00:00+00,2012/08/22 00:00:00+00,772,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4929,0,0
105398041,NIP32,IFR,2012,LTG,FUL,2012/07/11 00:00:00+00,2012/07/30 00:00:00+00,49,Within 100 metres,,,2013/03/12 10:14:21+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4945,0,0
105398046,NIP61,IFR,2012,LTG,MON,2012/07/19 00:00:00+00,2012/08/22 00:00:00+00,2831,Within 100 metres,,,2013/03/12 10:14:21+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4961,0,0
105398075,SLK105,IFR,2012,LTG,MOD,2012/08/06 00:00:00+00,2012/09/10 00:00:00+00,52,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4977,0,0
105398080,SLK47,IFR,2012,LTG,MON,2012/07/11 00:00:00+00,2012/08/07 00:00:00+00,458,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,4993,0,0
105398109,PEM25,IFR,2012,UNK,FUL,2012/07/19 00:00:00+00,2012/08/15 00:00:00+00,210,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,5009,0,0
105398114,WAW17,IFR,2012,LTG,FUL,2012/05/20 00:00:00+00,2012/06/07 00:00:00+00,80,Within 100 metres,,,2013/03/12 10:14:23+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,5025,0,0
105398035,FOR59,IFR,2012,LTG,MON,2012/09/04 00:00:00+00,2012/10/17 00:00:00+00,291,Within 100 metres,,,2013/03/12 10:14:20+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,5041,0,0
105398065,RED62,IFR,2012,LTG,MON,2012/07/13 00:00:00+00,2012/09/11 00:00:00+00,1016,Within 100 metres,,,2013/03/12 10:14:21+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,5057,0,0
105398070,RED70,IFR,2012,LTG,MON,2012/07/13 00:00:00+00,2012/08/21 00:00:00+00,111,Within 100 metres,,,2013/03/12 10:14:21+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,5073,0,0
105398099,COC32,IFR,2012,LTG,MON,2012/06/29 00:00:00+00,2012/10/30 00:00:00+00,2000,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,5089,0,0
105398104,HEA32,IFR,2012,LTG,MON,2012/09/02 00:00:00+00,2012/11/05 00:00:00+00,100,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,5105,0,0
105398055,RED49,IFR,2012,LTG,FUL,2012/07/07 00:00:00+00,2012/08/04 00:00:00+00,494,Within 100 metres,,,2013/03/12 10:14:21+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,5121,0,0
105398060,RED57,IFR,2012,LTG,MON,2012/07/07 00:00:00+00,2012/08/21 00:00:00+00,2706,Within 100 metres,,,2013/03/12 10:14:21+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,5137,0,0
105398089,SLK91,IFR,2012,LTG,MON,2012/07/24 00:00:00+00,2012/08/29 00:00:00+00,1074,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,5153,0,0
105398045,NIP60,IFR,2012,LTG,MON,2012/07/14 00:00:00+00,2012/10/12 00:00:00+00,1824,Within 100 metres,,,2013/03/12 10:14:21+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,5185,0,0
105398050,RED28,IFR,2012,LTG,FUL,2012/06/05 00:00:00+00,2012/06/18 00:00:00+00,88,Within 100 metres,,,2013/03/12 10:14:21+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,5201,0,0
105398079,SLK32,IFR,2012,LTG,MON,2012/06/08 00:00:00+00,2012/06/29 00:00:00+00,133,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,5217,0,0
105398084,SLK74,IFR,2012,LTG,MON,2012/07/16 00:00:00+00,2012/10/09 00:00:00+00,11446,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,5233,0,0
105398113,TIM9,IFR,2012,RWY,FUL,2012/05/20 00:00:00+00,2012/10/31 00:00:00+00,39524,Within 100 metres,,,2013/03/12 10:14:23+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,5249,0,0
105398036,KEN103,IFR,2012,LTG,MON,2012/09/07 00:00:00+00,2012/10/24 00:00:00+00,66,Within 100 metres,,,2013/03/12 10:14:20+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,5265,0,0
105398073,RED94,IFR,2012,LTG,MON,2012/07/22 00:00:00+00,2012/08/21 00:00:00+00,533,Within 100 metres,,,2013/03/12 10:14:21+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,5281,0,0
105398078,SLK29,IFR,2012,LTG,MON,2012/06/07 00:00:00+00,2012/07/05 00:00:00+00,110,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,5297,0,0
105398107,KLK13,IFR,2012,LTG,FUL,2012/05/21 00:00:00+00,2012/08/17 00:00:00+00,696,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,5313,0,0
105398112,TIM7,IFR,2012,RWY,FUL,2012/05/14 00:00:00+00,2012/08/17 00:00:00+00,476,Within 100 metres,,,2013/03/12 10:14:23+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,5329,0,0
105398063,RED60,IFR,2012,LTG,MON,2012/07/02 00:00:00+00,2012/08/21 00:00:00+00,2742,Within 100 metres,,,2013/03/12 10:14:21+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,5345,0,0
105398068,RED66,IFR,2012,LTG,MON,2012/07/15 00:00:00+00,2012/08/21 00:00:00+00,2338,Within 100 metres,,,2013/03/12 10:14:21+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,5361,0,0
105398097,COC25,IFR,2012,LTG,MOD,2012/06/11 00:00:00+00,2012/06/23 00:00:00+00,210,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,5377,0,0
105398102,COC43,IFR,2012,LTG,MON,2012/07/27 00:00:00+00,2012/09/27 00:00:00+00,697,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,5393,0,0
105398058,RED52,IFR,2012,LTG,MON,2012/07/13 00:00:00+00,2012/08/21 00:00:00+00,232,Within 100 metres,,,2013/03/12 10:14:21+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,5425,0,0
105398087,SLK82,IFR,2012,LTG,MON,2012/07/19 00:00:00+00,2012/09/09 00:00:00+00,1069,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,5441,0,0
105398092,THU35,IFR,2012,LTG,MON,2012/07/09 00:00:00+00,2012/08/21 00:00:00+00,304,Within 100 metres,,,2013/03/12 10:14:22+00,2013/03/12 10:06:55+00,2013/03/12 22:32:35+00,5457,0,0
105398093,THU65,IFR,2012,LTG,MON,2012/09/01 00:00:00+00,2012/11/08 00:00:00+00,822,Within 100 metres,,,2013/12/17 16:10:57+00,2013/12/17 16:01:33+00,2013/12/17 22:17:35+00,5761,0,0
107469478,NIP48,IFR,2013,LTG,MON,2013/07/04 00:00:00+00,2013/08/02 00:00:00+00,356,Within 100 metres,,,2014/02/24 11:26:12+00,2014/02/24 11:19:12+00,2014/02/24 22:17:35+00,6081,0,0
107469513,SLK25,IFR,2013,LTG,MOD,2013/06/08 00:00:00+00,2013/07/12 00:00:00+00,1182,Within 100 metres,,,2014/02/24 11:26:12+00,2014/02/24 11:19:12+00,2014/02/24 22:17:35+00,6097,0,0
107469456,COC3,IFR,2013,LTG,MON,2013/06/08 00:00:00+00,2013/09/12 00:00:00+00,656,Within 100 metres,,,2014/02/24 11:26:11+00,2014/02/24 11:19:12+00,2014/02/24 22:17:35+00,6113,0,0
107469490,RED31,IFR,2013,LTG,FUL,2013/07/02 00:00:00+00,2013/09/08 00:00:00+00,16302,Within 100 metres,,,2014/02/24 11:26:12+00,2014/02/24 11:19:12+00,2014/02/24 22:17:35+00,6129,0,0
107469525,SLK45,IFR,2013,LTG,MON,2013/07/12 00:00:00+00,2013/08/15 00:00:00+00,115,Within 100 metres,,,2014/02/24 11:26:12+00,2014/02/24 11:19:12+00,2014/02/24 22:17:35+00,6145,0,0
107469474,NIP44,IFR,2013,LTG,MON,2013/07/03 00:00:00+00,2013/07/31 00:00:00+00,315,Within 100 metres,,,2014/02/24 11:26:12+00,2014/02/24 11:19:12+00,2014/02/24 22:17:35+00,6161,0,0
107469493,RED32,IFR,2013,LTG,MON,2013/07/02 00:00:00+00,2013/09/08 00:00:00+00,2308,Within 100 metres,,,2014/02/24 11:26:12+00,2014/02/24 11:19:12+00,2014/02/24 22:17:35+00,6177,0,0
107469458,COC4,IFR,2013,LTG,MON,2013/06/01 00:00:00+00,2013/09/12 00:00:00+00,1318,Within 100 metres,,,2014/02/24 11:26:12+00,2014/02/24 11:19:12+00,2014/02/24 22:17:35+00,6193,0,0
107469452,COC23,IFR,2013,LTG,MON,2013/06/08 00:00:00+00,2013/09/12 00:00:00+00,6585,Within 100 metres,,,2014/02/24 11:26:11+00,2014/02/24 11:19:12+00,2014/02/24 22:17:35+00,6209,0,0
107469480,NIP50,IFR,2013,LTG,MON,2013/07/04 00:00:00+00,2013/09/05 00:00:00+00,145,Within 100 metres,,,2014/02/24 11:26:12+00,2014/02/24 11:19:12+00,2014/02/24 22:17:35+00,6225,0,0
107469476,NIP45,IFR,2013,LTG,MON,2013/06/19 00:00:00+00,2013/07/21 00:00:00+00,800,Within 100 metres,,,2014/02/24 11:26:12+00,2014/02/24 11:19:12+00,2014/02/24 22:17:35+00,6241,0,0
107469472,NIP43,IFR,2013,LTG,MON,2013/07/01 00:00:00+00,2013/08/19 00:00:00+00,2490,Within 100 metres,,,2014/02/24 11:26:11+00,2014/02/24 11:19:12+00,2014/02/24 22:17:35+00,6257,0,0
107469497,RED56,IFR,2013,LTG,MON,2013/07/17 00:00:00+00,2013/08/10 00:00:00+00,65,Within 100 metres,,,2014/02/24 11:26:11+00,2014/02/24 11:19:12+00,2014/02/24 22:17:35+00,6273,0,0
107469509,SLK23,IFR,2013,LTG,MON,2013/06/08 00:00:00+00,2013/07/11 00:00:00+00,666,Within 100 metres,,,2014/02/24 11:26:12+00,2014/02/24 11:19:12+00,2014/02/24 22:17:35+00,6289,0,0
107469460,NIP11,IFR,2013,IDO,MOD,2013/05/28 00:00:00+00,2013/06/06 00:00:00+00,207,Within 100 metres,,,2014/02/24 11:26:12+00,2014/02/24 11:19:12+00,2014/02/24 22:17:35+00,6305,0,0
107469468,NIP25,IFR,2013,LTG,MON,2013/06/07 00:00:00+00,2013/07/03 00:00:00+00,523,Within 100 metres,,,2014/02/24 11:26:12+00,2014/02/24 11:19:12+00,2014/02/24 22:17:35+00,6321,0,0
107469486,NIP57,IFR,2013,LTG,MON,2013/07/07 00:00:00+00,2013/09/05 00:00:00+00,1300,Within 100 metres,,,2014/02/24 11:26:12+00,2014/02/24 11:19:12+00,2014/02/24 22:17:35+00,6337,0,0
107469454,COC26,IFR,2013,MIS,MON,2013/07/26 00:00:00+00,2013/09/12 00:00:00+00,98,Within 100 metres,,,2014/02/24 11:26:12+00,2014/02/24 11:19:12+00,2014/02/24 22:17:35+00,6353,0,0
107469494,RED41,IFR,2013,LTG,MON,2013/06/26 00:00:00+00,2013/08/10 00:00:00+00,566,Within 100 metres,,,2014/02/24 11:26:11+00,2014/02/24 11:19:12+00,2014/02/24 22:17:35+00,6369,0,0
107469506,SLK22,IFR,2013,LTG,MON,2013/06/08 00:00:00+00,2013/07/05 00:00:00+00,88,Within 100 metres,,,2014/02/24 11:26:12+00,2014/02/24 11:19:12+00,2014/02/24 22:17:35+00,6385,0,0
107469504,SLK21,IFR,2013,LTG,MON,2013/06/07 00:00:00+00,2013/07/11 00:00:00+00,1649,Within 100 metres,,,2014/02/24 11:26:12+00,2014/02/24 11:19:12+00,2014/02/24 22:17:35+00,6401,0,0
107469450,COC19,IFR,2013,LTG,MON,2013/07/03 00:00:00+00,2013/09/12 00:00:00+00,513,Within 100 metres,,,2014/02/24 11:26:12+00,2014/02/24 11:19:12+00,2014/02/24 22:17:35+00,6417,0,0
107469516,SLK31,IFR,2013,LTG,MON,2013/06/10 00:00:00+00,2013/09/05 00:00:00+00,4842,Within 100 metres,,,2014/02/24 11:26:11+00,2014/02/24 11:19:12+00,2014/02/24 22:17:35+00,6433,0,0
107469488,RED24,IFR,2013,LTG,MOD,2013/07/02 00:00:00+00,2013/08/08 00:00:00+00,304,Within 100 metres,,,2014/02/24 11:26:12+00,2014/02/24 11:19:12+00,2014/02/24 22:17:35+00,6449,0,0
107469520,SLK37,IFR,2013,LTG,MON,2013/07/04 00:00:00+00,2013/08/15 00:00:00+00,201,Within 100 metres,,,2014/02/24 11:26:12+00,2014/02/24 11:19:12+00,2014/02/24 22:17:35+00,6465,0,0
107469466,NIP23,IFR,2013,LTG,MON,2013/06/07 00:00:00+00,2013/07/03 00:00:00+00,259,Within 100 metres,,,2014/02/24 11:26:12+00,2014/02/24 11:19:12+00,2014/02/24 22:17:35+00,6481,0,0
107469511,SLK24,IFR,2013,LTG,MOD,2013/06/04 00:00:00+00,2013/07/04 00:00:00+00,490,Within 100 metres,,,2014/02/24 11:26:11+00,2014/02/24 11:19:12+00,2014/02/24 22:17:35+00,6497,0,0
